,title,salary,from_date
699,Senior Engineer,48204,1990-06-22
700,Senior Engineer,52079,1991-06-22
701,Senior Engineer,53001,1992-06-21
702,Senior Engineer,53320,1993-06-21
703,Senior Engineer,54962,1994-06-21
704,Senior Engineer,56742,1995-06-21
705,Senior Engineer,58288,1996-06-20
706,Senior Engineer,62171,1997-06-20
707,Senior Engineer,66519,1998-06-20
708,Senior Engineer,70829,1999-06-20
709,Senior Engineer,75071,2000-06-19
710,Senior Engineer,77764,2001-06-19
711,Senior Engineer,78684,2002-06-19
712,Senior Engineer,40380,1990-09-02
713,Senior Engineer,40631,1991-09-02
714,Senior Engineer,43788,1992-09-01
715,Senior Engineer,46582,1993-09-01
716,Senior Engineer,47893,1994-09-01
717,Senior Engineer,52104,1995-09-01
718,Senior Engineer,55544,1996-08-31
719,Senior Engineer,56473,1997-08-31
720,Senior Engineer,57243,1998-08-31
721,Senior Engineer,60280,1999-08-31
722,Senior Engineer,62988,2000-08-30
723,Senior Engineer,67049,2001-08-30
724,Senior Engineer,62365,1987-08-27
725,Senior Engineer,63789,1988-08-26
726,Senior Engineer,64757,1989-08-26
727,Senior Engineer,65021,1990-08-26
728,Senior Engineer,64630,1991-08-26
729,Senior Engineer,67384,1992-08-25
730,Senior Engineer,69253,1993-08-25
731,Senior Engineer,71433,1994-08-25
732,Senior Engineer,71899,1995-08-25
733,Senior Engineer,74510,1996-08-24
734,Senior Engineer,74731,1997-08-24
735,Senior Engineer,77791,1998-08-24
736,Senior Engineer,80614,1999-08-24
737,Senior Engineer,80174,2000-08-23
738,Senior Engineer,83455,2001-08-23
739,Senior Engineer,40000,1986-06-23
740,Senior Engineer,40213,1987-06-23
741,Senior Engineer,44713,1988-06-22
742,Senior Engineer,48914,1989-06-22
743,Senior Engineer,49818,1990-06-22
744,Senior Engineer,49930,1991-06-22
745,Senior Engineer,51965,1992-06-21
746,Senior Engineer,53444,1993-06-21
747,Senior Engineer,53845,1994-06-21
748,Senior Engineer,53441,1995-06-21
749,Senior Engineer,56091,1996-06-20
750,Senior Engineer,56224,1997-06-20
751,Senior Engineer,59739,1998-06-20
752,Senior Engineer,60010,1999-06-20
753,Senior Engineer,59971,2000-06-19
754,Senior Engineer,61420,2001-06-19
755,Senior Engineer,65625,2002-06-19
756,Senior Engineer,40000,1986-04-10
757,Senior Engineer,41732,1987-04-10
758,Senior Engineer,41260,1988-04-09
759,Senior Engineer,42125,1989-04-09
760,Senior Engineer,46340,1990-04-09
761,Senior Engineer,46371,1991-04-09
762,Senior Engineer,47656,1992-04-08
763,Senior Engineer,49997,1993-04-08
764,Senior Engineer,53232,1994-04-08
765,Senior Engineer,54393,1995-04-08
766,Senior Engineer,55125,1996-04-06
767,Senior Engineer,57217,1997-04-07
768,Senior Engineer,58830,1998-04-07
769,Senior Engineer,59287,1999-04-07
770,Senior Engineer,58817,2000-04-06
771,Senior Engineer,58781,2001-04-06
772,Senior Engineer,59946,2002-04-05
773,Senior Engineer,40000,1988-06-13
774,Senior Engineer,42446,1989-06-13
775,Senior Engineer,46246,1990-06-13
776,Senior Engineer,49995,1991-06-13
777,Senior Engineer,53604,1992-06-12
778,Senior Engineer,55725,1993-06-12
779,Senior Engineer,55735,1994-06-12
780,Senior Engineer,59432,1995-06-12
781,Senior Engineer,60999,1996-06-11
782,Senior Engineer,63600,1997-06-11
783,Senior Engineer,67363,1998-06-11
784,Senior Engineer,69189,1999-06-11
785,Senior Engineer,73048,2000-06-10
786,Senior Engineer,73898,2001-06-10
787,Senior Engineer,75141,2002-06-10
788,Senior Engineer,40000,1985-02-15
789,Senior Engineer,41640,1986-02-15
790,Senior Engineer,44407,1987-02-15
791,Senior Engineer,47852,1988-02-15
792,Senior Engineer,49170,1989-02-14
793,Senior Engineer,52462,1990-02-14
794,Senior Engineer,56264,1991-02-14
795,Senior Engineer,57212,1992-02-14
796,Senior Engineer,57717,1993-02-13
797,Senior Engineer,61065,1994-02-13
798,Senior Engineer,63543,1995-02-13
799,Senior Engineer,67603,1996-02-13
800,Senior Engineer,69856,1997-02-12
801,Senior Engineer,73495,1998-02-12
802,Senior Engineer,73679,1999-02-12
803,Senior Engineer,77773,2000-02-12
804,Senior Engineer,81013,2001-02-11
805,Senior Engineer,40000,1994-06-28
806,Senior Engineer,44474,1995-06-28
807,Senior Engineer,48873,1996-06-27
808,Senior Engineer,48593,1997-06-27
809,Senior Engineer,51233,1998-06-27
810,Senior Engineer,52810,1999-06-27
811,Senior Engineer,56401,2000-06-26
812,Senior Engineer,60750,2001-06-26
813,Senior Engineer,61807,2002-06-26
814,Senior Engineer,44076,1985-08-31
815,Senior Engineer,44218,1986-08-31
816,Senior Engineer,47748,1987-08-31
817,Senior Engineer,49560,1988-08-30
818,Senior Engineer,52238,1989-08-30
819,Senior Engineer,52796,1990-08-30
820,Senior Engineer,53201,1991-08-30
821,Senior Engineer,55415,1992-08-29
822,Senior Engineer,58842,1993-08-29
823,Senior Engineer,59161,1994-08-29
824,Senior Engineer,61307,1995-08-29
825,Senior Engineer,61158,1996-08-28
826,Senior Engineer,65207,1997-08-28
827,Senior Engineer,67163,1998-08-28
828,Senior Engineer,67920,1999-08-28
829,Senior Engineer,68936,2000-08-27
830,Senior Engineer,69268,2001-08-27
831,Senior Engineer,46879,1994-02-17
832,Senior Engineer,49740,1995-02-17
833,Senior Engineer,51091,1996-02-17
834,Senior Engineer,54292,1997-02-16
835,Senior Engineer,54515,1998-02-16
836,Senior Engineer,55846,1999-02-16
837,Senior Engineer,57229,2000-02-16
838,Senior Engineer,57361,2001-02-15
839,Senior Engineer,57205,2002-02-15
840,Senior Engineer,40000,1992-11-10
841,Senior Engineer,43048,1993-11-10
842,Senior Engineer,46510,1994-11-10
843,Senior Engineer,48459,1995-11-10
844,Senior Engineer,48337,1996-11-09
845,Senior Engineer,49083,1997-11-09
846,Senior Engineer,52855,1998-11-09
847,Senior Engineer,53099,1999-11-09
848,Senior Engineer,54902,2000-11-08
849,Senior Engineer,57425,2001-11-08
850,Senior Engineer,47338,1991-10-06
851,Senior Engineer,49076,1992-10-05
852,Senior Engineer,52564,1993-10-05
853,Senior Engineer,55463,1994-10-05
854,Senior Engineer,59321,1995-10-05
855,Senior Engineer,60094,1996-10-04
856,Senior Engineer,63125,1997-10-04
857,Senior Engineer,66848,1998-10-04
858,Senior Engineer,68804,1999-10-04
859,Senior Engineer,69093,2000-10-03
860,Senior Engineer,69727,2001-10-03
861,Senior Engineer,40000,1993-08-23
862,Senior Engineer,41982,1994-08-23
863,Senior Engineer,45262,1995-08-23
864,Senior Engineer,46300,1996-08-22
865,Senior Engineer,46200,1997-08-22
866,Senior Engineer,47483,1998-08-22
867,Senior Engineer,51452,1999-08-22
868,Senior Engineer,52585,2000-08-21
869,Senior Engineer,55157,2001-08-21
870,Senior Engineer,52783,1992-10-11
871,Senior Engineer,52832,1993-10-11
872,Senior Engineer,54162,1994-10-11
873,Senior Engineer,55751,1995-10-11
874,Senior Engineer,58040,1996-10-10
875,Senior Engineer,59410,1997-10-10
876,Senior Engineer,62457,1998-10-10
877,Senior Engineer,63439,1999-10-10
878,Senior Engineer,67724,2000-10-09
879,Senior Engineer,69959,2001-10-09
880,Senior Engineer,49032,1991-11-22
881,Senior Engineer,50825,1992-11-21
882,Senior Engineer,51465,1993-11-21
883,Senior Engineer,51727,1994-11-21
884,Senior Engineer,54086,1995-11-21
885,Senior Engineer,57067,1996-11-20
886,Senior Engineer,57010,1997-11-20
887,Senior Engineer,60769,1998-11-20
888,Senior Engineer,62204,1999-11-20
889,Senior Engineer,63888,2000-11-19
890,Senior Engineer,64400,2001-11-19
891,Senior Engineer,65938,1996-01-28
892,Senior Engineer,69623,1997-01-27
893,Senior Engineer,70621,1998-01-27
894,Senior Engineer,74635,1999-01-27
895,Senior Engineer,76370,2000-01-27
896,Senior Engineer,77467,2001-01-26
897,Senior Engineer,78952,2002-01-26
898,Senior Engineer,40788,1997-01-31
899,Senior Engineer,43246,1998-01-31
900,Senior Engineer,47492,1999-01-31
901,Senior Engineer,51464,2000-01-31
902,Senior Engineer,51133,2001-01-30
903,Senior Engineer,54070,2002-01-30
904,Senior Engineer,57821,1988-06-08
905,Senior Engineer,59803,1989-06-08
906,Senior Engineer,59491,1990-06-08
907,Senior Engineer,61903,1991-06-08
908,Senior Engineer,62787,1992-06-07
909,Senior Engineer,64157,1993-06-07
910,Senior Engineer,66699,1994-06-07
911,Senior Engineer,66688,1995-06-07
912,Senior Engineer,66883,1996-06-06
913,Senior Engineer,66818,1997-06-06
914,Senior Engineer,69157,1998-06-06
915,Senior Engineer,71145,1999-06-06
916,Senior Engineer,74467,2000-06-05
917,Senior Engineer,40000,1988-01-09
918,Senior Engineer,41253,1989-01-08
919,Senior Engineer,43514,1990-01-08
920,Senior Engineer,45121,1991-01-08
921,Senior Engineer,47624,1992-01-08
922,Senior Engineer,47594,1993-01-07
923,Senior Engineer,49140,1994-01-07
924,Senior Engineer,51936,1995-01-07
925,Senior Engineer,54791,1996-01-07
926,Senior Engineer,57178,1997-01-06
927,Senior Engineer,58197,1998-01-06
928,Senior Engineer,58655,1999-01-06
929,Senior Engineer,62811,2000-01-06
930,Senior Engineer,64659,2001-01-05
931,Senior Engineer,65121,2002-01-05
932,Senior Engineer,41941,1995-04-06
933,Senior Engineer,45643,1996-04-04
934,Senior Engineer,49559,1997-04-04
935,Senior Engineer,52435,1998-04-04
936,Senior Engineer,51979,1999-04-05
937,Senior Engineer,53938,2000-04-04
938,Senior Engineer,57614,2001-04-04
939,Senior Engineer,57532,2002-04-03
940,Senior Engineer,40000,1988-01-18
941,Senior Engineer,41114,1989-01-17
942,Senior Engineer,44392,1990-01-17
943,Senior Engineer,47224,1991-01-17
944,Senior Engineer,48833,1992-01-17
945,Senior Engineer,49880,1993-01-16
946,Senior Engineer,52412,1994-01-16
947,Senior Engineer,55916,1995-01-16
948,Senior Engineer,56218,1996-01-16
949,Senior Engineer,58892,1997-01-15
950,Senior Engineer,61790,1998-01-15
951,Senior Engineer,64805,1999-01-15
952,Senior Engineer,66283,2000-01-15
953,Senior Engineer,65938,2001-01-14
954,Senior Engineer,69619,2002-01-14
955,Senior Engineer,40000,1991-02-01
956,Senior Engineer,39973,1992-02-01
957,Senior Engineer,42281,1993-01-31
958,Senior Engineer,45737,1994-01-31
959,Senior Engineer,50004,1995-01-31
960,Senior Engineer,54458,1996-01-31
961,Senior Engineer,57560,1997-01-30
962,Senior Engineer,58623,1998-01-30
963,Senior Engineer,60498,1999-01-30
964,Senior Engineer,64431,2000-01-30
965,Senior Engineer,67035,2001-01-29
966,Senior Engineer,67906,2002-01-29
967,Senior Engineer,40000,1992-08-14
968,Senior Engineer,40582,1993-08-14
969,Senior Engineer,44741,1994-08-14
970,Senior Engineer,45300,1995-08-14
971,Senior Engineer,47455,1996-08-13
972,Senior Engineer,47058,1997-08-13
973,Senior Engineer,50984,1998-08-13
974,Senior Engineer,54962,1999-08-13
975,Senior Engineer,55486,2000-08-12
976,Senior Engineer,56935,2001-08-12
977,Senior Engineer,72192,1991-12-08
978,Senior Engineer,72802,1992-12-07
979,Senior Engineer,73918,1993-12-07
980,Senior Engineer,77315,1994-12-07
981,Senior Engineer,78035,1995-12-07
982,Senior Engineer,78480,1996-12-06
983,Senior Engineer,81891,1997-12-06
984,Senior Engineer,83144,1998-12-06
985,Senior Engineer,84291,1999-12-06
986,Senior Engineer,85860,2000-12-05
987,Senior Engineer,85676,2001-12-05
988,Senior Engineer,50330,1992-08-30
989,Senior Engineer,52573,1993-08-30
990,Senior Engineer,56218,1994-08-30
991,Senior Engineer,57085,1995-08-30
992,Senior Engineer,59445,1996-08-29
993,Senior Engineer,59282,1997-08-29
994,Senior Engineer,59871,1998-08-29
995,Senior Engineer,61695,1999-08-29
996,Senior Engineer,65784,2000-08-28
997,Senior Engineer,65617,2001-08-28
998,Senior Engineer,40000,1990-11-08
999,Senior Engineer,42783,1991-11-08
1000,Senior Engineer,46689,1992-11-07
1001,Senior Engineer,46198,1993-11-07
1002,Senior Engineer,48494,1994-11-07
1003,Senior Engineer,48611,1995-11-07
1004,Senior Engineer,49606,1996-11-06
1005,Senior Engineer,50665,1997-11-06
1006,Senior Engineer,50633,1998-11-06
1007,Senior Engineer,51187,1999-11-06
1008,Senior Engineer,51932,2000-11-05
1009,Senior Engineer,55435,2001-11-05
1010,Senior Engineer,63822,1993-05-12
1011,Senior Engineer,64558,1994-05-12
1012,Senior Engineer,64411,1995-05-12
1013,Senior Engineer,66651,1996-05-11
1014,Senior Engineer,71109,1997-05-11
1015,Senior Engineer,71173,1998-05-11
1016,Senior Engineer,72190,1999-05-11
1017,Senior Engineer,66280,1985-05-17
1018,Senior Engineer,70375,1986-05-17
1019,Senior Engineer,72340,1987-05-17
1020,Senior Engineer,76648,1988-05-16
1021,Senior Engineer,78085,1989-05-16
1022,Senior Engineer,82555,1990-05-16
1023,Senior Engineer,83977,1991-05-16
1024,Senior Engineer,86445,1992-05-15
1025,Senior Engineer,90341,1993-05-15
1026,Senior Engineer,89891,1994-05-15
1027,Senior Engineer,94064,1995-05-15
1028,Senior Engineer,97898,1996-05-14
1029,Senior Engineer,100587,1997-05-14
1030,Senior Engineer,102901,1998-05-14
1031,Senior Engineer,105128,1999-05-14
1032,Senior Engineer,105845,2000-05-13
1033,Senior Engineer,106912,2001-05-13
1034,Senior Engineer,110212,2002-05-13
1035,Senior Engineer,60879,1993-02-01
1036,Senior Engineer,65102,1994-02-01
1037,Senior Engineer,65140,1995-02-01
1038,Senior Engineer,69458,1996-02-01
1039,Senior Engineer,69054,1997-01-31
1040,Senior Engineer,70696,1998-01-31
1041,Senior Engineer,73706,1999-01-31
1042,Senior Engineer,75547,2000-01-31
1043,Senior Engineer,75193,2001-01-30
1044,Senior Engineer,76081,2002-01-30
1045,Senior Engineer,40000,1996-09-11
1046,Senior Engineer,42298,1997-09-11
1047,Senior Engineer,46020,1998-09-11
1048,Senior Engineer,46382,1997-09-12
1049,Senior Engineer,48758,1998-09-12
1050,Senior Engineer,48999,1999-09-12
1051,Senior Engineer,49897,2000-09-11
1052,Senior Engineer,52083,2001-09-11
1053,Senior Engineer,47093,1990-05-25
1054,Senior Engineer,49381,1991-05-25
1055,Senior Engineer,53500,1992-05-24
1056,Senior Engineer,56748,1993-05-24
1057,Senior Engineer,60600,1994-05-24
1058,Senior Engineer,64180,1995-05-24
1059,Senior Engineer,64443,1996-05-23
1060,Senior Engineer,66785,1997-05-23
1061,Senior Engineer,68674,1998-05-23
1062,Senior Engineer,72210,1999-05-23
1063,Senior Engineer,73992,2000-05-22
1064,Senior Engineer,77711,2001-05-22
1065,Senior Engineer,81099,2002-05-22
1066,Senior Engineer,40000,1988-07-24
1067,Senior Engineer,41946,1989-07-24
1068,Senior Engineer,45637,1990-07-24
1069,Senior Engineer,47908,1991-07-24
1070,Senior Engineer,51795,1992-07-23
1071,Senior Engineer,51463,1993-07-23
1072,Senior Engineer,51643,1994-07-23
1073,Senior Engineer,52061,1995-07-23
1074,Senior Engineer,52780,1996-07-22
1075,Senior Engineer,54786,1997-07-22
1076,Senior Engineer,54550,1998-07-22
1077,Senior Engineer,54666,1999-07-22
1078,Senior Engineer,57064,2000-07-21
1079,Senior Engineer,58659,2001-07-21
1080,Senior Engineer,61759,2002-07-21
1081,Senior Engineer,53680,1986-05-23
1082,Senior Engineer,57654,1987-05-23
1083,Senior Engineer,58159,1988-05-22
1084,Senior Engineer,59657,1989-05-22
1085,Senior Engineer,62343,1990-05-22
1086,Senior Engineer,66147,1991-05-22
1087,Senior Engineer,70229,1992-05-21
1088,Senior Engineer,73671,1993-05-21
1089,Senior Engineer,75442,1994-05-21
1090,Senior Engineer,77944,1995-05-21
1091,Senior Engineer,80238,1996-05-20
1092,Senior Engineer,81150,1997-05-20
1093,Senior Engineer,83477,1998-05-20
1094,Senior Engineer,85144,1999-05-20
1095,Senior Engineer,85501,2000-05-19
1096,Senior Engineer,88028,2001-05-19
1097,Senior Engineer,91010,2002-05-19
1098,Senior Engineer,40000,1987-09-08
1099,Senior Engineer,40068,1988-09-07
1100,Senior Engineer,41693,1989-09-07
1101,Senior Engineer,42475,1990-09-07
1102,Senior Engineer,44365,1991-09-07
1103,Senior Engineer,46762,1992-09-06
1104,Senior Engineer,50656,1993-09-06
1105,Senior Engineer,52841,1994-09-06
1106,Senior Engineer,54076,1995-09-06
1107,Senior Engineer,55079,1996-09-05
1108,Senior Engineer,57875,1997-09-05
1109,Senior Engineer,59767,1998-09-05
1110,Senior Engineer,63402,1999-09-05
1111,Senior Engineer,64654,2000-09-04
1112,Senior Engineer,68583,2001-09-04
1113,Senior Engineer,40000,1986-10-19
1114,Senior Engineer,42312,1987-10-19
1115,Senior Engineer,43682,1988-10-18
1116,Senior Engineer,47643,1989-10-18
1117,Senior Engineer,47841,1990-10-18
1118,Senior Engineer,51098,1991-10-18
1119,Senior Engineer,52055,1992-10-17
1120,Senior Engineer,51681,1993-10-17
1121,Senior Engineer,51565,1994-10-17
1122,Senior Engineer,51465,1995-10-17
1123,Senior Engineer,51264,1996-10-16
1124,Senior Engineer,51308,1997-10-16
1125,Senior Engineer,55189,1998-10-16
1126,Senior Engineer,57633,1999-10-16
1127,Senior Engineer,46123,1994-12-03
1128,Senior Engineer,49920,1995-12-03
1129,Senior Engineer,54090,1996-12-02
1130,Senior Engineer,54825,1997-12-02
1131,Senior Engineer,54784,1998-12-02
1132,Senior Engineer,56011,1999-12-02
1133,Senior Engineer,59933,2000-12-01
1134,Senior Engineer,63400,2001-12-01
1135,Senior Engineer,40000,1988-05-25
1136,Senior Engineer,44077,1989-05-25
1137,Senior Engineer,47995,1990-05-25
1138,Senior Engineer,49919,1991-05-25
1139,Senior Engineer,49623,1992-05-24
1140,Senior Engineer,51327,1993-05-24
1141,Senior Engineer,52992,1994-05-24
1142,Senior Engineer,57329,1995-05-24
1143,Senior Engineer,57241,1996-05-23
1144,Senior Engineer,57233,1997-05-23
1145,Senior Engineer,57162,1998-05-23
1146,Senior Engineer,58210,1999-05-23
1147,Senior Engineer,59772,2000-05-22
1148,Senior Engineer,62118,2001-05-22
1149,Senior Engineer,61686,2002-05-22
1150,Senior Engineer,44274,1991-09-18
1151,Senior Engineer,46268,1992-09-17
1152,Senior Engineer,47651,1993-09-17
1153,Senior Engineer,49367,1994-09-17
1154,Senior Engineer,52166,1995-09-17
1155,Senior Engineer,52612,1996-09-16
1156,Senior Engineer,54092,1997-09-16
1157,Senior Engineer,56713,1998-09-16
1158,Senior Engineer,59400,1999-09-16
1159,Senior Engineer,59752,2000-09-15
1160,Senior Engineer,62455,2001-09-15
1161,Senior Engineer,44200,1992-12-12
1162,Senior Engineer,45143,1993-12-12
1163,Senior Engineer,49134,1994-12-12
1164,Senior Engineer,50857,1995-12-12
1165,Senior Engineer,54585,1996-12-11
1166,Senior Engineer,58693,1997-12-11
1167,Senior Engineer,59009,1998-12-11
1168,Senior Engineer,61877,1999-12-11
1169,Senior Engineer,62650,2000-12-10
1170,Senior Engineer,64424,2001-12-10
1171,Senior Engineer,66448,1999-01-30
1172,Senior Engineer,63061,1986-05-28
1173,Senior Engineer,66482,1987-05-28
1174,Senior Engineer,69667,1988-05-27
1175,Senior Engineer,73769,1989-05-27
1176,Senior Engineer,76780,1990-05-27
1177,Senior Engineer,80896,1991-05-27
1178,Senior Engineer,81153,1992-05-26
1179,Senior Engineer,84595,1993-05-26
1180,Senior Engineer,85973,1994-05-26
1181,Senior Engineer,88824,1995-05-26
1182,Senior Engineer,92900,1996-05-25
1183,Senior Engineer,92446,1997-05-25
1184,Senior Engineer,95830,1998-05-25
1185,Senior Engineer,96169,1999-05-25
1186,Senior Engineer,95808,2000-05-24
1187,Senior Engineer,96961,2001-05-24
1188,Senior Engineer,100018,2002-05-24
1189,Senior Engineer,72504,1991-05-17
1190,Senior Engineer,76773,1992-05-16
1191,Senior Engineer,78564,1993-05-16
1192,Senior Engineer,82747,1994-05-16
1193,Senior Engineer,85224,1995-05-16
1194,Senior Engineer,85824,1996-05-15
1195,Senior Engineer,88549,1997-05-15
1196,Senior Engineer,88337,1998-05-15
1197,Senior Engineer,92227,1999-05-15
1198,Senior Engineer,96395,2000-05-14
1199,Senior Engineer,97640,2001-05-14
1200,Senior Engineer,101239,2002-05-14
1201,Senior Engineer,40000,1990-02-05
1202,Senior Engineer,41338,1991-02-05
1203,Senior Engineer,44715,1992-02-05
1204,Senior Engineer,45157,1993-02-04
1205,Senior Engineer,45518,1994-02-04
1206,Senior Engineer,46304,1995-02-04
1207,Senior Engineer,49333,1996-02-04
1208,Senior Engineer,53102,1997-02-03
1209,Senior Engineer,55927,1998-02-03
1210,Senior Engineer,56326,1999-02-03
1211,Senior Engineer,60426,2000-02-03
1212,Senior Engineer,42894,1990-10-24
